product_id,product_name,review,aspect,gpt_aspect,final_aspect,polarity,gpt_polarity,final_polarity,"category(가격, 배송, 품질, 디자인, 기타)",gpt_category,final_category,수정 이유,비고,final_target,gpt_target,특이사항
5155675165,커플잠옷 파자마 면잠옷 홈웨어원피스 여자잠옷,완전 이쁘게 커플로 잘 입고 놀다왔습니당 ㅎㅎ 근데 한번 빨면 너무 줄어들어요ㅠㅠ,"제품, 제품",사이즈,사이즈,"P,N",N,N,"디자인, 품질",품질,품질,리뷰에서 언급된 '한번 빨면 너무 줄어들어요'라는 내용은 제품의 사이즈에 대한 부정적인 평가를 나타내므로 '사이즈'로 변경하고 '품질' 카테고리에 속하도록 수정했습니다.,,잠옷,잠옷,
5155675165,커플잠옷 파자마 면잠옷 홈웨어원피스 여자 수면잠옷,원단이 부드러워서 좋아요,원단,원단,원단,P,P,P,디자인,품질,디자인,"원단은 제품의 품질을 나타내는 중요한 속성이므로 aspect를 그대로 유지하고, 품질 카테고리에 속하게 수정했습니다.",,잠옷,잠옷,
5155675165,커플잠옷 세트 파자마 홈웨어 원피스 여름잠옷 여성,입어 보니까 이쁘게 마음에 들어요,제품,디자인,만족도,P,P,P,디자인,디자인,품질,리뷰 내용에 따르면 '이쁘게 마음에 들어요'라고 언급되어 있어 디자인 측면에서 긍정적인 평가를 받고 있으므로 aspect와 polarity를 '디자인' 및 'P'로 수정하였습니다. 또한 상품명을 확인하여 target을 '여름잠옷'으로 지정하였습니다.,,잠옷,여름잠옷,
5155675165,커플잠옷 파자마 면 원피스 홈웨어 여자 수면잠옷,좋긴한데 빨면 조금씩 줄어드네요 ㅠㅠ,"제품, 제품",크기,내구성,"P,N",N,N,"품질, 품질",품질,품질,리뷰에서 언급된 '빨면 조금씩 줄어든다'는 내용으로부터 크기(사이즈)에 대한 부정적인 평가를 나타내었기 때문에 aspect를 '크기'로 수정하고 polarity를 '부정적(N)'으로 지정하였습니다. 또한 품질 카테고리에 해당하는 내용이므로 category는 '품질'로 설정하였습니다. 상품명을 참고하여 상품 카테고리를 나타내기 위해 target을 '여성잠옷'으로 설정하였습니다.,,잠옷,여성잠옷,
5155675165,[오늘출발]커플잠옷 요루 면잠옷 홈웨어원피스 파자마파티 여자 여성 겨울 수면잠옷 실내복,좋아요 여자꺼는 편해요,제품,편의성,편의성,P,P,P,품질,품질,품질,"기존 aspect 라벨 '제품'에서 '편의성'으로 수정함. 리뷰에서 언급된 '편해요'는 제품의 사용 편의성을 나타내므로 '편의성'으로 수정함. 또한, 상품명에서 '잠옷'을 확인하여 target 라벨을 '잠옷'으로 지정함.",,잠옷,잠옷,
5155675165,커플잠옷 세트 여성 홈웨어 원피스 겨울 수면잠옷 빅사이즈 파자마,소재냄새가 나지만 배송빠르고 무난해요,"소재냄새, 배송, 제품",냄새,"소재냄새, 배송","N,P,O",N,"N, P","디자인, 배송, 품질",품질,"디자인, 배송","기존 '소재냄새' 라벨을 '냄새'로 수정하여 더 구체적으로 표현하였고, '품질' 카테고리에 속하도록 조정하였습니다.",,잠옷,잠옷,
5155675165,커플잠옷 세트 파자마 홈웨어 원피스 여성잠옷 여름,커플잠옷으로 구매했는데 가격대비 마음에 듭니다,"제품, 가격",제품,"만족도, 가격","O,P",O,"P, P","품질, 가격",가격,"품질, 가격",리뷰에서 언급된 '가격대비 마음에 듦'은 제품에 대한 긍정적인 평가로 해석할 수 있으므로 가격과 제품으로 수정했습니다.,1,잠옷,잠옷,
5155675165,커플잠옷 세트 여성 홈웨어 원피스 겨울 수면잠옷 빅사이즈 파자마,잘 받았습니다~~!!,제품,제품,배송,P,P,P,배송,배송,배송,"리뷰 내용이 상품을 받았다는 긍정적인 평가를 나타내고 있으므로 aspect 및 polarity는 유지하고, category를 '배송'으로 수정하였습니다. 또한 target을 '잠옷'으로 수정하였습니다.",,잠옷,잠옷,
5155675165,커플잠옷 수면잠옷 겨울 원피스 파자마 여성 빅사이즈 홈웨어 세트,재봉이 이상합니다...! 앞뒤 둘다 안쪽으로 들어가있어요..,재봉,편안함,재봉,N,N,N,디자인,품질,디자인,"원피스 파자마의 재봉이 이상하다는 리뷰 내용은 제품의 품질과 관련이 있으며, 편안함 측면에서 부정적인 평가를 받았습니다. 이에 따라 aspect를 '편안함'으로 수정하여 품질 카테고리에 속하도록 하였습니다.",,잠옷,여성 잠옷,
5155675165,커플잠옷 파자마 면잠옷 홈웨어원피스 여자 여름잠옷,테디베어는 아주 귀여운데 원피스 한번 빨았더니 팔에 있는 실이 줄줄 풀리면서 너덜거리네요 그리고 날다람쥐같음 원피스는 사지마세여,"테디베어, 실, 제품, 제품","테디베어, 실","테디베어, 실","P,N,N,N","P,N","P, N","디자인, 디자인, 디자인, 품질","디자인, 품질","디자인, 품질","테디베어는 제품의 디자인 속성을 나타내므로 디자인 카테고리로 수정했고, 실은 제품의 품질에 영향을 주므로 품질 카테고리로 수정했습니다. 추가적으로 상품명을 참고하여 target을 여름잠옷으로 지정했습니다.",1,잠옷,여름잠옷,
5155675165,커플잠옷 파자마 면 원피스 홈웨어 여자 수면잠옷,커플잠옷으로 샀는데 너무 맘에들어요 원피스는 처음인데 너무 편하네요 다음에 다른디자인으로도 또 살게요!,"제품, 제품",편안함,편의성,"P,P",P,P,"품질, 품질",품질,품질,"원피스의 편안함이 언급되어 있으므로 '편안함'을 aspect로 수정하였고, 긍정적인 평가가 이루어졌으므로 polarity를 'P'로 수정하였습니다. 또한, 상품의 품질과 관련된 내용이므로 '품질' 카테고리로 수정하였습니다.",1,잠옷,수면잠옷,
5155675165,커플잠옷 파자마 면잠옷 홈웨어원피스 여자 여름잠옷,여자 잠옷이 생각보다는 커요! 그래도 아주 잘 입고있어요,"여자 잠옷, 제품",사이즈,"사이즈, 만족도","N,P",N,"N, P","디자인, 품질",품질,"디자인, 품질","기존 aspect 라벨 '여자 잠옷' 대신에 '사이즈'로 수정함. 리뷰에서 여자 잠옷이 커다는 문제를 언급했기 때문에 사이즈가 적절한지에 대한 평가를 반영하기 위해 aspect를 수정함. 또한, 품질 카테고리에 해당하는 것으로 보임.",,잠옷,여름잠옷,
5155675165,커플잠옷 세트 여성 홈웨어 원피스 가을잠옷 빅사이즈 파자마,비싼감이 없지 않네요 ㅋ,제품,가격,가격,N,O,N,가격,가격,가격,"리뷰에서 '비싼감이 없지 않네요'라는 문구를 보면 가격에 대한 중립적인 평가를 내리고 있습니다. 따라서 polarity를 중립으로 수정하였습니다. 또한, 리뷰의 내용을 고려하여 aspect를 '가격'으로 수정하였습니다.",,잠옷,잠옷,
5155675165,커플잠옷 파자마 면잠옷 홈웨어원피스 여자 여름잠옷,테디베어 너무 귀여운데 원피스는 날다람쥐같고 세탁하면 팔에 있던 실 뭉탱이가 줄줄 풀림 테디베어만 사세요,"테디베어, 제품, 실 뭉탱이, 테디베어","테디베어, 원피스, 세탁","테디베어, 원피스, 세탁","P,N,N,O","P, N, N","P, N, N","디자인, 디자인, 디자인, 품질","디자인, 디자인, 품질","디자인, 디자인, 품질","aspect '제품'을 '원피스'와 '세탁'으로 구체화하여 보다 명확한 분석을 위해 수정하였고, category '기타'를 '품질'로 수정하여 세탁 시 발생한 문제에 대한 평가를 반영하였습니다.",1,잠옷,여름잠옷,
5155675165,커플잠옷 파자마 면잠옷 홈웨어원피스 여자 여름잠옷,여름용 얇은 제질링줗 알았는데 땀띠나네여ㅠ,제질,재질,재질,N,N,N,디자인,품질,디자인,"기존 aspect '제질'을 '재질'로 수정하여 보다 명확한 속성을 나타내었습니다. 또한, '얇은 제질'로 인해 땀이 많이 나는 부정적인 경험을 나타내므로 polarity를 부정으로 수정하였습니다. Category는 해당 제품의 품질에 관한 내용이므로 '품질'로 수정하였습니다. Target은 상품명에 해당하는 '여름잠옷'으로 수정하였습니다.",,잠옷,여름잠옷,
5155675165,커플잠옷 세트 파자마 홈웨어 원피스 여름잠옷 여성,원단이 힘이 없는지 ㅛㅔ탁한벙하니 바로 빵구가 낰ㅅ어요,"원단, 제품",원단,원단,"N,N",N,N,"디자인, 품질",품질,품질,원단의 품질을 나타내는 aspect로 수정하였습니다. 해당 제품이 잠옷이므로 target은 '잠옷'으로 유지하였습니다.,,잠옷,잠옷,
5155675165,커플잠옷 여름잠옷 원피스 반팔 여성 파자마 빅사이즈 홈웨어 세트,남자친구랑 맞췄는데 여름에 입기 너무 시원하고 일단 예뻐서 잘 입고있어요,"제품, 제품, 제품",디자인,만족도,"O,P,P",P,P,"품질, 품질, 디자인",품질,품질,"고객이 상품을 '예쁘다'고 언급하였고, 시원한 여름에 입기에 적합하다는 언급이 있어서 '디자인'과 '품질'로 수정하였습니다.",1,잠옷,여름잠옷,
5155675165,커플잠옷 세트 여성 홈웨어 원피스 가을잠옷 빅사이즈 파자마,결혼 선물로 보내줬습니다~ 잘 입었음 좋겠네요,결혼 선물,디자인,결혼 선물,O,O,O,품질,기타,품질,리뷰 내용에서는 잘 입는 것에 대한 언급이 있어 디자인(옷의 디자인이나 스타일)으로 수정하였습니다.,1,잠옷,여성 홈웨어,
5155675165,커플잠옷 세트 여성 홈웨어 원피스 겨울 수면잠옷 빅사이즈 파자마,하체가 많이 작네요....감은 부드럽습니다.,"하체, 감","하체, 부드러움","하체, 부드러움","N,P","N,P","N, P","디자인, 디자인",디자인,"디자인, 디자인","하체와 감은 제품의 디자인과 관련된 속성이므로 aspect를 유지하고, 부드러움은 제품의 감촉과 관련된 속성이므로 aspect로 변경하였습니다. 카테고리는 제품의 디자인에 대한 리뷰이므로 디자인으로 설정하였습니다. 상품명을 보면 수면잠옷이므로 target을 '수면잠옷'으로 설정하였습니다.",,잠옷,수면잠옷,
5155675165,커플잠옷 파자마 면잠옷 홈웨어원피스 여자잠옷,원피스는 너무 마음에 들었는데 잠옷인데 남자 사이즈가 많이 작아요 평소 105 사이즈 입는데 상의를 입으면 무슨 헐크마냥 단추가 다 튀어나올것 같아요 반품하기엔 번거로워서 그냥 착용하려고 합니다,"제품, 남자 사이즈, 상의, 제품","사이즈, 디자인","만족도, 사이즈","P, N, N, O","N, O","P, N","품질, 디자인, 디자인, 품질","품질, 디자인","품질, 디자인","기존 aspect '제품'을 세분화하여 '사이즈'와 '디자인'으로 수정하였고, '상의'를 '디자인'으로 수정하였습니다. polarity는 남자 사이즈에 대한 부정적인 평가를 'N'으로, 나머지는 중립으로 설정하였습니다. category는 남자 사이즈에 대한 품질에 대한 평가를 '품질'로, 상의에 대한 평가를 '디자인'으로 수정하였습니다. target은 상품명을 참고하여 '잠옷'으로 설정하였습니다.",1,잠옷,잠옷,
5155675165,커플잠옷 수면잠옷 원피스 파자마 여성 빅사이즈 홈웨어 세트,손이 잘가는 잠옷이에요 다만 남편 잠옷은 작게 나와서 못입네요.. 그리고 세탁했더니 가랑이쪽 박음질이 벌어지네요 약한거 같아요 ㅠ,"제품, 사이즈, 박음질",사이즈,"제품, 사이즈, 박음질","P, N, N",N,"P, N, N","품질, 디자인, 품질",품질,"품질, 디자인, 품질",리뷰에서 언급된 '남편 잠옷은 작게 나와서 못입는다'는 부분은 제품의 사이즈에 대한 부정적인 평가이므로 '사이즈'에 해당합니다. 또한 '세탁했더니 가랑이쪽 박음질이 벌어지는' 부분은 제품의 품질과 관련된 내용이므로 '품질'에 해당합니다.,,잠옷,여성 빅사이즈 홈웨어,
5155675165,커플잠옷 세트 여성 홈웨어 원피스 겨울 수면잠옷 빅사이즈 파자마,면이 폭신한 면이고 예뻐요,"면, 디자인",면,"면, 디자인","P, P",P,"P, P","품질, 디자인","품질, 디자인","품질, 디자인","면에 대한 긍정적인 평가가 있으므로 해당 aspect를 유지하고, 품질과 디자인 카테고리에 속하므로 해당 category를 추가함.",,잠옷,여성 홈웨어,
5155675165,커플잠옷 파자마 면잠옷 홈웨어원피스 여자 여름잠옷,이쁘고 좋은데 덩치커서 사이즈가 작아요 ㅠㅠ,"디자인, 사이즈",사이즈,"디자인, 사이즈","P, N",N,"P, N","디자인, 디자인",디자인,"디자인, 디자인","리뷰에서 언급된 '사이즈'가 제품의 속성을 나타내므로 aspect를 '사이즈'로 수정하였습니다. 또한, 리뷰가 사이즈가 작다는 부정적인 평가를 포함하고 있으므로 polarity를 'N'으로 수정하였습니다. target은 상품명인 '여름잠옷'을 참고하여 지정하였습니다.",,잠옷,여름잠옷,
5155675165,[오늘출발]커플 요루면 빅사이즈 원피스 집들이 선물 파자마파티 여성 남성 반팔 잠옷 홈웨어,널널해서 여름에 입기 좋네요,사이즈,사이즈,사이즈,P,P,P,디자인,디자인,디자인,"고객이 상품의 사이즈를 언급하였으므로 aspect를 '사이즈'로 수정하고, 상품이 파자마이므로 target을 '파자마'로 지정하였습니다. 디자인은 사이즈와 관련된 속성이므로 유지하였습니다.",,잠옷,파자마,
5155675165,커플잠옷 파자마 면 원피스 홈웨어 여자 수면잠옷,원피스는 품이 넉넉해요,사이즈,핏,원피스는 품이 넉넉해요,O,,O,디자인,디자인,디자인,"제품의 속성인 '핏'이 적합한 aspect이며, 디자인 관련 카테고리에 속합니다.",,잠옷,잠옷,
5155675165,커플잠옷 수면잠옷 원피스 파자마 여성 빅사이즈 홈웨어 세트,제가 키가 좀 작은편이라 소매랑 바지길이가 좀 길었어요~ 키작녀를 위한 잠옷도 만드시면 좋을듯요ㅠ,사이즈,사이즈,사이즈,N,N,N,디자인,디자인,디자인,"원래 aspect '사이즈'는 유지하되, polarity를 부정적으로 수정한 이유는 해당 제품의 소매와 바지 길이가 작은 소인들에게는 너무 길었기 때문입니다. 또한, target을 제품명에 더 정확히 맞게 수정했습니다.",,잠옷,여성 수면잠옷,
5155675165,[오늘출발]커플 요루면 빅사이즈 원피스 집들이 선물 파자마파티 여성 남성 반팔 잠옷 홈웨어,너무이뻐요 다른것도 주문해야겟어요!!,"제품, 재구매",디자인,"만족도, 재구매","P, P",P,"P, P","디자인, 품질",디자인,"디자인, 품질","리뷰에서 언급된 '이뻐요'는 제품의 디자인에 대한 긍정적인 평가를 나타내므로, aspect와 polarity를 '디자인'과 'P'로 수정하였습니다.",,잠옷,파자마,
5155675165,[오늘출발]2컬러 커플 요루면 빅사이즈 원피스+상하세트 결혼 집들이 선물 우정잠옷,옷 상태가 별로예요 실밥도 엄청 붙어있어서 깜짝 놀랐네요.... 제품 좀 검수하고 보내세요,옷상태,품질,옷상태,N,N,N,품질,품질,품질,리뷰에서 언급된 내용인 '옷 상태가 별로예요'와 '실밥도 엄청 붙어있어서 깜짝 놀랐네요'로 보아 제품의 품질에 대한 부정적인 평가가 있으므로 aspect와 polarity를 '품질' 및 'N'으로 수정하였습니다.,,잠옷,잠옷,
5155675165,[오늘출발]2컬러 커플 요루면 빅사이즈 원피스+상하세트 결혼 집들이 선물 파자마파티,프릴있는부분(단추잠그는곳에있는프릴)이 우글우글해져서 뜨구요.. 잠옷도 다려입어야하나요ㅜ 글고 길이가 많이 짧아요ㅡ 요루원단잠옷 사고싶어샀는데 낭패ㅎㅎ 남지ㅡ건 다 괜찮은데 왜 앞섶이 여자옷방향인건지 설명해주실분? 키작녀들만 겨우 입을수있겠습니다,"프릴, 사이즈 ","프릴, 길이","프릴, 길이","N, N","N, N","N, N","품질, 디자인","품질, 디자인","품질, 디자인",기존 aspect 라벨인 '사이즈'를 '길이'로 수정하여 옷의 길이에 대한 평가를 명확히 함. 또한 '프릴'을 새로운 aspect로 추가하여 특정 디자인 요소에 대한 평가를 명시적으로 표현함.,,잠옷,원피스,
5155675165,커플잠옷 수면잠옷 원피스 파자마 여성 빅사이즈 홈웨어 세트,우선 먼지가 먼지가 엄청 나와서 젤 별루였어요. 바지길이는 왜이리 짧은지 여자 단신이 나한테 맞는 길이니 원~ 아들 키가 180 넘는것도 아닌데 상당히 짧네요,"먼지, 사이즈","먼지, 길이","먼지, 길이","N, N","N, N","N, N","품질, 디자인","품질, 디자인","품질, 디자인",기존 aspect 라벨 '사이즈'를 '길이'로 수정하여 길이에 대한 내용을 명확히 함. 또한 '먼지'에 대한 aspect 추가. category 라벨은 품질과 디자인으로 유지하였으며 target 라벨은 상품명 '파자마'를 반영함.,1,잠옷,파자마,
5155675165,[오늘출발]커플 요루면 빅사이즈 원피스+상하세트 결혼 집들이 선물 파자마파티 잠옷 홈웨어,여름에 낙낙하게 입으려고 남성용샀는데 빨면 좀 주는거 감안해서 그리 낙낙하진 않아요~ 살집있으신분들은 비추합니다~ 날씬하신분들은 괜찮겠어요~ 낙낙하지 않으니 착용했을때 시원한감도 없네요~,사이즈,핏,사이즈,N,N,N,디자인,디자인,디자인,기존의 '사이즈' 라벨은 구체적이지 않아서 '핏'으로 수정하였습니다. 또한 리뷰 내용을 고려하여 부적합한 사이즈나 핏을 나타내는 부정적인 평가이므로 polarity를 'N'으로 수정하였습니다. 해당 제품은 의류 카테고리에 속하므로 target을 '의류'로 수정하였습니다.,,잠옷,의류,
5155675165,커플잠옷 세트 여름잠옷 원피스 파자마 여성 빅사이즈 홈웨어,하.. 사진을 너무 잘찍어놔서.. 중국산 알리 테무에잇는걸 여기서 이돈주고 삿네.. 휴,"제품, 제품",품질,만족도,"N, N",N,N,"품질, 가격",품질,품질,"고객이 상품의 품질을 부정적으로 평가했기 때문에 aspect를 '품질'로 수정하고, 해당 aspect의 polarity를 부정적으로(N) 수정하였습니다. 또한, target은 상품명인 '잠옷'을 참고하여 수정하였습니다.",1,잠옷,잠옷,
5155675165,커플잠옷 세트 여성 홈웨어 원피스 겨울 수면잠옷 빅사이즈 파자마,민트는 커녕 녹색 옷의 충격에서 아직도 벗어나지 못함,녹색 옷,색상,색상,N,N,N,디자인,디자인,디자인,"녹색 옷은 실제로 민트가 아닌 녹색이라는 색상적인 측면으로 수정하였으며, 디자인 카테고리로 분류하여 제품의 외형적인 측면을 강조했습니다.",1,잠옷,여성 홈웨어,
5155675165,커플잠옷 세트 여름잠옷 원피스 파자마 여성 빅사이즈 홈웨어,바지가 모델이 입고 있는것보다 훨씬 짧아서 불편해요 제 키가 작은 편인데도 짧아서 겔으면 엉덩이 밑에 끼여서 불편하고 보기에도 민망합니다ㅡㅡ,제품,길이,길이,N,N,N,디자인,디자인,디자인,리뷰 내용에서 바지의 길이에 대한 불만이 나타났으므로 '길이'로 수정하였습니다. 부정적인 평가이므로 polarity는 'N'으로 유지하였습니다. 해당 제품은 잠옷이므로 target은 '잠옷'으로 설정하였습니다. 디자인 카테고리는 제품의 외형적 요소에 관한 평가를 나타내므로 '디자인'으로 설정하였습니다.,,잠옷,잠옷,
5155675165,커플잠옷 세트 여성 홈웨어 원피스 여름 수면잠옷 빅사이즈 파자마,제가 살이 많이 쪄서 혹시나 했는데 역시나 꽉 끼네요 ㅜ 라지 사이즈가 있었다면 그걸 샀을텐데 아쉽네요 ㅎㅎ 열심히 살빼서 이쁘게 입을게요,사이즈,핏,사이즈,N,N,N,디자인,디자인,디자인,"기존 '사이즈'라벨을 '핏'으로 수정하였습니다. 리뷰에서는 제품이 꽉 끼는 것에 대한 언급이 있어서 '핏'이 더 적합해 보입니다. 또한, 해당 제품은 여름용 여성잠옷으로 디자인에 대한 언급이 있어 '디자인' 카테고리로 수정하였습니다.",,잠옷,여성 잠옷,
5304277640,LED등 LED 리모컨 거실등 방등 전등 교체 밝기 조절,좋아요 리모컨으로 밝기조절되고 좋네요,제품,밝기조절,밝기조절,P,P,P,"품질, 품질",품질,품질,"aspect를 밝기조절로 수정하여 제품의 특징을 명확히 표현하였고, 품질 카테고리로 분류하여 제품의 성능과 관련된 정보를 제공하였습니다.",,조명,LED등,
5304277640,LED등 LED 리모컨 거실등 방등 전등 교체 밝기 조절 엣지등,배송이 엄청 빨라서 다음날 바로 왔습니다. 설치설명서가 없어서 당황했지만 그래도 설치가 쉬운편이였습니다. 다행이 천장에 박혀있는 나사 사용해서 LED판만 교체해서 설치가 훨씬 간편했습니다.규격이라그런지 사이즈가 맞았습니다. LED판 설치까지는 문제없었는데 등끼우는데 애 좀 먹었습니다. 끼우는게 쉽지않더라구요;; 저희 천장이 판판하지않은지 한쪽이 좀 뜨긴하는데 사용하는데 문제는 없습니다. 후기에서 리모컨이 TV랑 작동 된다고 하던데 저희집은 등만 잘 조정됩니다. *처음에 검정테두리가 아니고 흰색이라 당황했는데 불키니까 검정테두리가 됩니다,"배송, 설치, 제품","설치, 디자인","배송, 설치설명서, 설치, 사이즈, 등, 리모컨, 검정테두리","P, O, P","P, O","P, N, P, P, N, P, O","배송, 품질, 품질, 품질","품질, 디자인","배송, 품질, 품질, 디자인, 디자인, 품질, 디자인","설치와 디자인이 중요한 측면으로 보여져서 aspect와 category를 수정했습니다. 제품의 품질은 설치 및 디자인 측면에서 영향을 받을 수 있으므로, 품질과 디자인이라는 category를 선택했습니다.",,조명,LED조명,
5304277640,LED등 LED 리모컨 거실등 방등 전등 교체 밝기 조절,급해서 시켰는데 파손이 있네요. 반품하려다가 너무 급해서 그냥 설치 합니다 그리고 리모컨이 있다고 하셨는데 없네요 혹시 리모컨이라도 새로 보내주실수 있나요 &hellip;,배송,리모컨,"파손, 리모컨",N,N,"N, N",배송,서비스운영,"배송, 서비스운영","리뷰에서 언급된 리모컨의 부재로 인해 고객이 불편을 겪었으므로 aspect를 '리모컨'으로 수정하고 polarity를 '부정적'으로 지정하였습니다. 또한, 고객이 받은 서비스에 대한 불만이 있으므로 category를 '서비스운영'으로 수정하였습니다.",,조명,조명,
5304277640,LED등 LED방등 조명 국산 리모컨 방등,딱 가격에 맞는 품질,제품,가격,가격,O,O,O,품질,가격,가격,"리뷰에서 언급된 내용이 '가격에 맞는'으로 가격에 대한 평가를 나타내므로 aspect를 '가격'으로 수정하였습니다. 또한, category도 '가격'으로 수정하였습니다.",,조명,조명,
5304277640,LED등 LED방등 조명 국산 리모컨 방등,여기서 사지마세요~!!!! 별 하나도 아까워요 불량 그자체를 보내셨어요 본판도 다 휘었구요 조임새도 다 틀어져서 왔어요 제가 시간이 없어서 걍 달고 쓰다가 다른걸로 교체하렵니다 판매자님 기본검수 하시고 보내주세요,제품,제품,"만족도, 본판, 조임새",N,N,"N, N, N",품질,품질,"품질, 디자인, 디자인","리뷰에서는 제품의 품질에 대한 내용이 주를 이루고 있으며, 리뷰 대상인 LED조명의 품질이 부정적으로 언급되었기 때문에 aspect는 '제품', polarity는 '부정적', category는 '품질'로 수정하였습니다.",,조명,LED조명,
5304277640,LED등 LED 리모컨 거실등 방등 전등 교체 밝기 조절,사용할만해요!!!!,제품,품질,사용성,O,O,P,품질,품질,품질,"리뷰에서 긍정적인 평가가 나왔으므로 aspect는 품질로 유지하고, target은 LED 조명으로 수정했습니다.",,조명,LED 조명,
5304277640,LED등 LED 리모컨 거실등 방등 전등 교체 밝기 조절,친정부모님 안방에 편하시라고 리모컨있는 등으로 교체해드렸는데 밝고 또 편하다고 좋아하시네요,밝기,밝기,밝기,P,P,P,"품질, 품질",품질,품질,"기존 aspect 라벨 '밝기'는 유지하되, category 라벨을 '품질'로 수정하여 전체적인 제품의 성능에 대한 평가를 나타내었습니다.",,조명,조명,
5304277640,LED등 LED 리모컨 거실등 방등 전등 교체 밝기 조절,조아요조아요조아요조아요조아요,제품,밝기 조절,만족도,P,P,P,품질,품질,품질,리뷰는 '밝기 조절'이 제품의 속성을 언급하고 있으므로 aspect를 '밝기 조절'로 수정하였습니다. '조아요'라는 긍정적인 표현이 사용되었기 때문에 polarity를 'P'로 유지하였습니다. 또한 LED 조명 제품이므로 target을 'LED 조명'으로 수정하였습니다.,,조명,LED 조명,
5304277640,LED등 LED방등 조명 국산 리모컨 방등,밝기도 좋고 무엇보다 리모컨이 신세계네요.ㅎ,"밝기, 리모콘","밝기, 리모컨","밝기, 리모컨","P, P","P, P","P, P","품질, 품질","품질, 기타","품질, 품질","이 리뷰에서는 '밝기'와 '리모컨'이 강조되었으므로 aspect 라벨은 유지하고, polarity는 모두 긍정적으로 평가되었으므로 유지하였습니다. 카테고리는 '조명'에 해당하므로 '품질' 카테고리로 수정하였습니다. target은 상품명을 참고하여 '조명'으로 수정하였습니다.",,조명,조명,
5304277640,LED등 LED 리모컨 거실등 방등 전등 교체 밝기 조절,아이들 방에 설치해 줬습니다.. 반응이 한템포 늦지만 아주 만족합니다~,반응,밝기,만족도,O,O,P,품질,품질,품질,기존 aspect '반응'을 '밝기'로 수정한 이유는 리뷰에 언급된 내용이 LED 조명의 밝기 조절 기능에 대한 언급이었기 때문입니다. polarity와 category는 유지되었습니다.,,조명,LED 조명,
5304277640,LED등 LED방등 조명 스마트 리모컨 방등,리모콘이 쓰기 좋은데 리모콘으로 끄면 잔광이 남아요. 처음부터 잔광제거콘덴서도 적극적으로 권해 주세요~^&amp;*,"리모콘, 잔광",잔광제거기능,"리모콘, 잔광","P, N",P,"P, N","품질, 품질",품질,"품질, 품질","리뷰에서 언급된 '잔광제거기능'이 제품의 중요한 속성이므로 aspect로 추가하고, 이에 대한 긍정적 평가를 나타내기 위해 polarity를 긍정(P)으로 수정했습니다. 또한 이는 제품의 품질에 영향을 미치는 요소이므로 품질 카테고리로 분류하였습니다.",,조명,조명,
5304277640,LED등 LED 리모컨 거실등 방등 전등 교체 밝기 조절,정말 좋아요!! 계속 잘 사용중입니다.,제품,사용성,"만족도, 사용성",P,P,"P, P",품질,품질,"품질, 품질",기존 '제품' aspect가 너무 일반적이고 구체적인 사용성을 반영하지 않아 '사용성'으로 수정하였습니다. 또한 리뷰가 긍정적인 내용이므로 polarity를 'P'로 유지하였습니다.,,조명,전등,
5304277640,LED등 LED 리모컨 거실등 방등 전등 교체 밝기 조절 엣지등,환해졌어요 울집 등 다 교체했네요 맘에 들어요,밝기,밝기,밝기,P,P,P,품질,품질,품질,"제품의 속성인 '밝기'가 강조되어 있으며 긍정적인 평가가 나왔기 때문에 aspect는 '밝기'로 유지하고, polarity는 긍정적인 평가이므로 'P'로 유지하였습니다. 또한, 품질에 대한 평가이므로 category는 '품질'로 수정하였습니다. 상품명을 참고하여 target은 '조명'으로 설정하였습니다.",,조명,조명,
5304277640,LED등 LED 리모컨 거실등 방등 전등 교체 밝기 조절,택배 빠르고 좋은데 상품에 조금더 신경을 써야할거 같내요 이거 뭐 다 불량만 보낸건가요?,"배송, 제품",제품 품질,"배송, 상품","P, N",N,"P, N","배송, 품질",품질,"배송, 품질","리뷰에서 언급된 상품의 품질에 대한 부정적인 평가를 반영하여 aspect를 '제품 품질'로 수정하고, 이에 따라 category도 '품질'로 수정했습니다.",,조명,LED 조명,
5304277640,LED등 LED 리모컨 거실등 방등 전등 교체 밝기 조절,배송이 너무 마음에 듭니다. 제품도 설치했는데 만족스럽고요.,"배송, 제품",제품,"배송, 제품","P, P",P,"P, P","배송, 품질","배송, 품질","배송, 품질","리뷰에서 언급된 '제품'은 제품의 품질에 대한 내용을 나타내므로 제품으로 수정함. '배송'은 리뷰에서 언급된 내용에 해당하므로 유지함. 또한, 상품명을 참고하여 '전등'을 target으로 추가함.",,조명,전등,
